episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,episode_reward_max_adapt_1,episode_reward_mean_adapt_1,episode_reward_min_adapt_1,adaptation_delta,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_sampled,info/num_steps_trained_this_iter,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/kl_loss,info/learner/default_policy/learner_stats/inner_kl,info/learner/default_policy/learner_stats/entropy
-183.30000000000024,-277.69999999999965,-231.99999999999994,nan,0,2,1913600,800,0,-185.90000000000018,-216.22500000000022,-245.10000000000036,15.774999999999721,False,0,2392,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-09,1651519989,3.986988067626953,7077.061321735382,74326,Myless-MBP.lan,127.0.0.1,7077.061321735382,1913600,2392,[],[],1913600,800,1913600,84.06000000000002,95.7,0.0,"[1.024, 0.256]",0.0005,5731.5302734375,0.06829237937927246,11463.185546875,0.01774045079946518,"[0.00852587167173624, 0.011373896151781082]",1.1033875942230225
-99.79999999999994,-254.1000000000003,-169.27500000000006,nan,0,2,1914400,800,0,-13.799999999999972,-108.85000000000008,-268.1000000000002,60.42499999999998,False,0,2393,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-12,1651519992,3.1999759674072266,7080.261297702789,74326,Myless-MBP.lan,127.0.0.1,7080.261297702789,1914400,2393,[],[],1914400,800,1914400,76.425,95.7,0.0,"[1.024, 0.256]",0.0005,3112.88818359375,0.08107458055019379,6225.92333984375,0.026904910802841187,"[0.011582743376493454, 0.013737077824771404]",1.4474339485168457
-13.499999999999998,-249.80000000000027,-179.3,nan,0,2,1915200,800,0,-9.0,-145.57500000000005,-237.00000000000026,33.724999999999966,False,0,2394,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-15,1651519995,3.4160070419311523,7083.6773047447205,74326,Myless-MBP.lan,127.0.0.1,7083.6773047447205,1915200,2394,[],[],1915200,800,1915200,76.7,95.66000000000001,0.0,"[1.024, 0.256]",0.0005,3934.415283203125,0.08128011226654053,7868.97705078125,0.04142932593822479,"[0.008776450529694557, 0.026407437399029732]",0.6623523831367493
-110.79999999999986,-289.59999999999997,-202.2999999999999,nan,0,2,1916000,800,0,-15.599999999999978,-148.02500000000006,-243.20000000000036,54.274999999999835,False,0,2395,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-19,1651519999,3.3731539249420166,7087.0504586696625,74326,Myless-MBP.lan,127.0.0.1,7087.0504586696625,1916000,2395,[],[],1916000,800,1916000,80.85,95.675,0.0,"[1.024, 0.512]",0.0005,4039.70849609375,0.0757976621389389,8079.55712890625,0.01690218225121498,"[0.008021682500839233, 0.006975267548114061]",0.8478039503097534
-195.40000000000026,-307.90000000000043,-254.40000000000018,nan,0,2,1916800,800,0,-227.80000000000018,-236.35000000000028,-245.80000000000032,18.049999999999898,False,0,2396,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-23,1651520003,3.5370330810546875,7090.587491750717,74326,Myless-MBP.lan,127.0.0.1,7090.587491750717,1916800,2396,[],[],1916800,800,1916800,82.76,95.72,0.0,"[1.024, 0.512]",0.0005,7068.638671875,0.08147147297859192,14137.416015625,0.028407149016857147,"[0.015437673777341843, 0.015800731256604195]",1.105652093887329
-66.4,-268.10000000000025,-193.27500000000003,nan,0,2,1917600,800,0,-15.1,-371.70000000000005,-1040.4,-178.425,False,0,2397,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-26,1651520006,2.9744760990142822,7093.561967849731,74326,Myless-MBP.lan,127.0.0.1,7093.561967849731,1917600,2397,[],[],1917600,800,1917600,73.75,95.67500000000001,0.0,"[2.048, 1.024]",0.0005,4027.79736328125,0.08526678383350372,8055.744140625,0.024370938539505005,"[0.006705305073410273, 0.007191534154117107]",0.7669771909713745
-178.59999999999985,-256.60000000000014,-217.57500000000007,nan,0,2,1918400,800,0,-204.50000000000003,-229.9750000000002,-259.3000000000003,-12.40000000000012,False,0,2398,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-29,1651520009,3.420680046081543,7096.982647895813,74326,Myless-MBP.lan,127.0.0.1,7096.982647895813,1918400,2398,[],[],1918400,800,1918400,77.1,95.69999999999999,0.0,"[2.048, 1.024]",0.0005,4836.123046875,0.0744708925485611,9672.375,0.01900530233979225,"[0.004946124739944935, 0.009491040371358395]",1.1165353059768677
-17.799999999999983,-188.20000000000027,-113.9000000000001,nan,0,2,1919200,800,0,-52.80000000000003,-181.12500000000006,-283.7000000000002,-67.22499999999995,False,0,2399,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-32,1651520012,3.2759811878204346,7100.258629083633,74326,Myless-MBP.lan,127.0.0.1,7100.258629083633,1919200,2399,[],[],1919200,800,1919200,78.775,95.625,0.0,"[1.024, 1.024]",0.0005,1730.7548828125,0.055769678205251694,3461.59814453125,0.053802669048309326,"[0.00973865482956171, 0.012928885407745838]",1.2446610927581787
-117.79999999999983,-210.80000000000027,-170.00000000000003,nan,0,2,1920000,800,0,-119.7999999999998,-200.72499999999988,-257.5999999999996,-30.724999999999852,False,0,2400,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-36,1651520016,3.2369158267974854,7103.495544910431,74326,Myless-MBP.lan,127.0.0.1,7103.495544910431,1920000,2400,[],[],1920000,800,1920000,72.64000000000001,95.66,0.0,"[1.024, 1.024]",0.0005,2712.232421875,0.08255104720592499,5424.6103515625,0.02468465268611908,"[0.011787883937358856, 0.00770292803645134]",1.2674589157104492
-78.79999999999997,-633.4000000000005,-296.9750000000001,nan,0,2,1920800,800,0,-15.299999999999992,-116.55000000000003,-232.2000000000003,180.42500000000007,False,0,2401,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-39,1651520019,3.3398890495300293,7106.835433959961,74326,Myless-MBP.lan,127.0.0.1,7106.835433959961,1920800,2401,[],[],1920800,800,1920800,78.275,95.64999999999999,0.0,"[1.024, 1.024]",0.0005,17007.28125,0.085344597697258,34014.703125,0.026691216975450516,"[0.018247166648507118, 0.008775344118475914]",1.034332513809204
-174.90000000000006,-244.60000000000028,-204.42500000000018,nan,0,2,1921600,800,0,-197.2000000000002,-382.07500000000044,-909.600000000001,-177.65000000000026,False,0,2402,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-43,1651520023,3.513725996017456,7110.349159955978,74326,Myless-MBP.lan,127.0.0.1,7110.349159955978,1921600,2402,[],[],1921600,800,1921600,78.38,95.72,0.0,"[2.048, 1.024]",0.0005,4192.244140625,0.06609463691711426,8384.595703125,0.016244962811470032,"[0.00727591710165143, 0.008909703232347965]",0.878704845905304
-17.1,-160.39999999999972,-78.24999999999989,nan,0,2,1922400,800,0,-14.700000000000001,-39.82499999999995,-113.79999999999983,38.42499999999993,False,0,2403,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-47,1651520027,3.929657220840454,7114.278817176819,74326,Myless-MBP.lan,127.0.0.1,7114.278817176819,1922400,2403,[],[],1922400,800,1922400,81.86,95.72,0.0,"[2.048, 1.024]",0.0005,704.3779907226562,0.08091609179973602,1408.8992919921875,0.023546002805233,"[0.0059084342792630196, 0.006261635571718216]",1.0633825063705444
-220.50000000000026,-327.40000000000026,-282.4500000000002,nan,0,2,1923200,800,0,-159.10000000000016,-271.50000000000017,-487.0000000000002,10.950000000000045,False,0,2404,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-50,1651520030,3.6352181434631348,7117.914035320282,74326,Myless-MBP.lan,127.0.0.1,7117.914035320282,1923200,2404,[],[],1923200,800,1923200,81.60000000000001,95.72,0.0,"[1.024, 0.512]",0.0005,8276.3623046875,0.07403115183115005,16552.859375,0.015207692980766296,"[0.008453811518847942, 0.007394250016659498]",1.0609028339385986
-183.70000000000013,-258.9000000000004,-232.17500000000032,nan,0,2,1924000,800,0,-186.10000000000022,-209.52500000000023,-220.50000000000023,22.65000000000009,False,0,2405,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-54,1651520034,3.6943600177764893,7121.6083953380585,74326,Myless-MBP.lan,127.0.0.1,7121.6083953380585,1924000,2405,[],[],1924000,800,1924000,78.22,95.7,0.0,"[1.024, 0.512]",0.0005,5491.02783203125,0.064753457903862,10982.173828125,0.016768157482147217,"[0.006825172808021307, 0.010928434319794178]",0.9213694334030151
-18.799999999999997,-857.8000000000011,-351.8000000000005,nan,0,2,1924800,800,0,-22.800000000000022,-84.57499999999999,-110.79999999999991,267.22500000000053,False,0,2406,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-33-57,1651520037,2.914344072341919,7124.5227394104,74326,Myless-MBP.lan,127.0.0.1,7124.5227394104,1924800,2406,[],[],1924800,800,1924800,72.725,95.69999999999999,0.0,"[1.024, 0.512]",0.0005,25740.779296875,0.08736035972833633,51481.71875,0.03550225496292114,"[0.011984028853476048, 0.010232237167656422]",1.1289467811584473
-12.599999999999998,-371.8000000000013,-191.22500000000042,nan,0,2,1925600,800,0,-15.1,-388.4000000000003,-1112.8000000000006,-197.1749999999999,False,0,2407,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-01,1651520041,3.6215009689331055,7128.1442403793335,74326,Myless-MBP.lan,127.0.0.1,7128.1442403793335,1925600,2407,[],[],1925600,800,1925600,80.4,95.7,0.0,"[1.024, 0.512]",0.0005,5093.42236328125,0.085224449634552,10186.9970703125,0.03091435693204403,"[0.010120440274477005, 0.015343299135565758]",1.1158018112182617
-132.29999999999998,-259.10000000000036,-206.02500000000023,nan,0,2,1926400,800,0,-153.20000000000002,-209.95000000000022,-244.5000000000003,-3.924999999999983,False,0,2408,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-04,1651520044,3.23164701461792,7131.375887393951,74326,Myless-MBP.lan,127.0.0.1,7131.375887393951,1926400,2408,[],[],1926400,800,1926400,83.925,95.7,0.0,"[1.024, 1.024]",0.0005,4625.5380859375,0.09782721102237701,9251.25,0.029304884374141693,"[0.008434276096522808, 0.013135561719536781]",1.4485597610473633
-13.1,-227.30000000000024,-128.17500000000004,nan,0,2,1927200,800,0,-22.800000000000054,-100.17500000000008,-168.90000000000006,27.999999999999957,False,0,2409,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-07,1651520047,3.2009780406951904,7134.576865434647,74326,Myless-MBP.lan,127.0.0.1,7134.576865434647,1927200,2409,[],[],1927200,800,1927200,81.52,95.7,0.0,"[1.024, 1.024]",0.0005,2163.785888671875,0.07565116882324219,4327.708984375,0.02249774895608425,"[0.010930750519037247, 0.0027894258964806795]",0.9483073353767395
-14.1,-991.8000000000013,-290.1250000000003,nan,0,2,1928000,800,0,-19.70000000000003,-513.5250000000005,-1069.800000000001,-223.40000000000026,False,0,2410,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-11,1651520051,3.3963210582733154,7137.97318649292,74326,Myless-MBP.lan,127.0.0.1,7137.97318649292,1928000,2410,[],[],1928000,800,1928000,85.225,95.67500000000001,0.0,"[1.024, 0.512]",0.0005,26874.521484375,0.09366606920957565,53749.20703125,0.10571548342704773,"[0.0020844147074967623, 0.047961387783288956]",0.8717133402824402
-183.30000000000027,-276.00000000000017,-220.32500000000022,nan,0,2,1928800,800,0,-218.70000000000022,-233.82500000000022,-260.60000000000025,-13.5,False,0,2411,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-14,1651520054,3.512479066848755,7141.485665559769,74326,Myless-MBP.lan,127.0.0.1,7141.485665559769,1928800,2411,[],[],1928800,800,1928800,85.39999999999999,95.68,0.0,"[0.512, 1.024]",0.0005,5093.36376953125,0.07783346623182297,10186.8671875,0.022501062601804733,"[0.006930285133421421, 0.011292507871985435]",1.299025297164917
-118.6999999999998,-510.8000000000004,-263.6000000000002,nan,0,2,1929600,800,0,-26.800000000000033,-165.3750000000001,-259.3000000000003,98.22500000000008,False,0,2412,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-18,1651520058,3.2695069313049316,7144.755172491074,74326,Myless-MBP.lan,127.0.0.1,7144.755172491074,1929600,2412,[],[],1929600,800,1929600,86.075,95.725,0.0,"[0.512, 1.024]",0.0005,12482.4599609375,0.06686294823884964,24965.03125,0.0319799967110157,"[0.0227708388119936, 0.010329601354897022]",0.8745241761207581
-112.79999999999983,-229.00000000000028,-168.47500000000002,nan,0,2,1930400,800,0,-98.2,-187.82500000000005,-231.90000000000026,-19.350000000000023,False,0,2413,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-21,1651520061,3.5203933715820312,7148.275565862656,74326,Myless-MBP.lan,127.0.0.1,7148.275565862656,1930400,2413,[],[],1930400,800,1930400,84.64,95.66,0.0,"[1.024, 1.024]",0.0005,2783.845703125,0.06599552184343338,5567.80029296875,0.03219856321811676,"[0.007226104848086834, 0.014787446707487106]",0.7980400919914246
-149.2000000000002,-263.30000000000024,-193.6000000000002,nan,0,2,1931200,800,0,-150.09999999999997,-204.4750000000002,-248.40000000000035,-10.875,False,0,2414,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-25,1651520065,3.731168746948242,7152.006734609604,74326,Myless-MBP.lan,127.0.0.1,7152.006734609604,1931200,2414,[],[],1931200,800,1931200,89.02000000000001,95.78,0.0,"[1.024, 1.024]",0.0005,3927.18505859375,0.0834377259016037,7854.513671875,0.027214664965867996,"[0.011035229079425335, 0.011996980756521225]",1.5368468761444092
-21.800000000000036,-270.3000000000002,-185.85000000000002,nan,0,2,1932000,800,0,-19.800000000000043,-358.1000000000004,-977.8000000000012,-172.2500000000004,False,0,2415,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-28,1651520068,3.2485787868499756,7155.255313396454,74326,Myless-MBP.lan,127.0.0.1,7155.255313396454,1932000,2415,[],[],1932000,800,1932000,82.86,95.66,0.0,"[1.024, 1.024]",0.0005,4358.9150390625,0.07581925392150879,8717.9599609375,0.023805618286132812,"[0.011984585784375668, 0.009222770109772682]",0.8147903680801392
-25.800000000000022,-728.8000000000008,-265.55000000000007,nan,0,2,1932800,800,0,-20.799999999999994,-78.2499999999999,-120.79999999999978,187.30000000000018,False,0,2416,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-32,1651520072,3.2727150917053223,7158.528028488159,74326,Myless-MBP.lan,127.0.0.1,7158.528028488159,1932800,2416,[],[],1932800,800,1932800,84.325,95.725,0.0,"[1.024, 1.024]",0.0005,18689.5234375,0.08097150921821594,37379.1875,0.017896905541419983,"[0.009028319269418716, 0.011075415648519993]",0.9934561252593994
-140.80000000000018,-322.99999999999994,-207.55000000000007,nan,0,2,1933600,800,0,-204.40000000000018,-220.1500000000002,-250.10000000000025,-12.600000000000136,False,0,2417,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-35,1651520075,3.2682769298553467,7161.7963054180145,74326,Myless-MBP.lan,127.0.0.1,7161.7963054180145,1933600,2417,[],[],1933600,800,1933600,86.375,95.64999999999999,0.0,"[1.024, 1.024]",0.0005,5270.76806640625,0.0909719467163086,10541.703125,0.01988789811730385,"[0.008423039689660072, 0.006591129116714001]",1.4804683923721313
-204.30000000000015,-261.20000000000033,-228.85000000000025,nan,0,2,1934400,800,0,-208.3999999999997,-230.90000000000012,-254.50000000000037,-2.0499999999998693,False,0,2418,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-38,1651520078,3.211595058441162,7165.007900476456,74326,Myless-MBP.lan,127.0.0.1,7165.007900476456,1934400,2418,[],[],1934400,800,1934400,65.66,95.64000000000001,0.0,"[1.024, 0.512]",0.0005,5511.720703125,0.06093929335474968,11023.552734375,0.014880165457725525,"[0.006452953442931175, 0.006675258278846741]",0.8849310874938965
-110.59999999999981,-254.00000000000028,-171.82500000000002,nan,0,2,1935200,800,0,-19.800000000000008,-143.60000000000002,-266.9,28.224999999999994,False,0,2419,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-42,1651520082,3.4603030681610107,7168.468203544617,74326,Myless-MBP.lan,127.0.0.1,7168.468203544617,1935200,2419,[],[],1935200,800,1935200,89.44999999999999,95.7,0.0,"[0.512, 0.512]",0.0005,3275.14599609375,0.07396554946899414,6550.4287109375,0.022027157247066498,"[0.011479523032903671, 0.009649088606238365]",0.9791250824928284
-15.799999999999994,-208.8999999999998,-132.94999999999993,nan,0,2,1936000,800,0,-110.79999999999983,-378.9500000000003,-953.7000000000012,-246.00000000000034,False,0,2420,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-48,1651520088,5.6334617137908936,7174.101665258408,74326,Myless-MBP.lan,127.0.0.1,7174.101665258408,1936000,2420,[],[],1936000,800,1936000,89.48750000000001,95.67500000000001,0.0,"[0.512, 0.512]",0.0005,2278.27978515625,0.06588613986968994,4556.67431640625,0.039965808391571045,"[0.0205375999212265, 0.012041262350976467]",0.8154172897338867
-18.1,-226.80000000000024,-148.27500000000006,nan,0,2,1936800,800,0,-102.79999999999991,-164.32500000000002,-243.90000000000032,-16.049999999999955,False,0,2421,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-51,1651520091,3.454127788543701,7177.555793046951,74326,Myless-MBP.lan,127.0.0.1,7177.555793046951,1936800,2421,[],[],1936800,800,1936800,86.15,95.7,0.0,"[1.024, 0.512]",0.0005,2859.076171875,0.07900000363588333,5718.28955078125,0.04004319757223129,"[0.010012374259531498, 0.021038133651018143]",0.9075378179550171
-179.80000000000007,-258.50000000000034,-217.47500000000022,nan,0,2,1937600,800,0,-178.60000000000025,-223.37500000000028,-259.1000000000003,-5.9000000000000625,False,0,2422,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-56,1651520096,4.411916017532349,7181.967709064484,74326,Myless-MBP.lan,127.0.0.1,7181.967709064484,1937600,2422,[],[],1937600,800,1937600,86.73333333333333,95.76666666666667,0.0,"[1.024, 1.024]",0.0005,5019.126953125,0.06681367754936218,10038.373046875,0.020504532381892204,"[0.005615390371531248, 0.009676031768321991]",0.9987725019454956
-18.700000000000003,-837.800000000001,-280.77500000000015,nan,0,2,1938400,800,0,-105.79999999999984,-784.3000000000008,-1059.800000000001,-503.5250000000006,False,0,2423,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-34-59,1651520099,3.609294891357422,7185.577003955841,74326,Myless-MBP.lan,127.0.0.1,7185.577003955841,1938400,2423,[],[],1938400,800,1938400,87.23999999999998,95.74,0.0,"[0.512, 1.024]",0.0005,22428.921875,0.08621150255203247,44857.99609375,0.02599675953388214,"[0.009621393866837025, 0.010472596623003483]",0.6873815059661865
-19.2,-509.7000000000014,-251.60000000000048,nan,0,2,1939200,800,0,-15.99999999999998,-138.6500000000001,-262.30000000000035,112.95000000000039,False,0,2424,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-03,1651520103,3.5683388710021973,7189.145342826843,74326,Myless-MBP.lan,127.0.0.1,7189.145342826843,1939200,2424,[],[],1939200,800,1939200,87.725,95.75,0.0,"[0.512, 1.024]",0.0005,8199.763671875,0.06805945932865143,16399.65234375,0.014385266229510307,"[0.007731269579380751, 0.00724737299606204]",0.7076925039291382
-132.49999999999986,-253.50000000000034,-194.02500000000003,nan,0,2,1940000,800,0,-177.40000000000023,-204.3500000000002,-250.30000000000035,-10.32500000000016,False,0,2425,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-07,1651520107,3.7378339767456055,7192.883176803589,74326,Myless-MBP.lan,127.0.0.1,7192.883176803589,1940000,2425,[],[],1940000,800,1940000,86.25,95.63333333333334,0.0,"[0.512, 1.024]",0.0005,4018.58837890625,0.04884401708841324,8037.2646484375,0.012420158833265305,"[0.004291259218007326, 0.007842965424060822]",0.9433424472808838
-11.799999999999997,-258.50000000000017,-105.57500000000002,nan,0,2,1940800,800,0,-107.7,-382.6500000000004,-948.8000000000011,-277.0750000000004,False,0,2426,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-10,1651520110,3.4853978157043457,7196.368574619293,74326,Myless-MBP.lan,127.0.0.1,7196.368574619293,1940800,2426,[],[],1940800,800,1940800,86.25,95.7,0.0,"[0.256, 1.024]",0.0005,2007.4228515625,0.06494873017072678,4014.96240234375,0.014987681992352009,"[0.0009705112897790968, 0.012654989957809448]",0.9556382298469543
-181.30000000000015,-225.30000000000024,-201.05000000000024,nan,0,2,1941600,800,0,-151.89999999999998,-195.22500000000008,-248.5000000000003,5.825000000000159,False,0,2427,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-14,1651520114,3.1173601150512695,7199.4859347343445,74326,Myless-MBP.lan,127.0.0.1,7199.4859347343445,1941600,2427,[],[],1941600,800,1941600,76.78,95.25999999999999,0.0,"[0.128, 1.024]",0.0005,4030.89111328125,0.057325080037117004,8061.890625,0.008711928501725197,"[0.003727381117641926, 0.0055052717216312885]",0.9254715442657471
-143.19999999999993,-837.8000000000009,-359.32500000000016,nan,0,2,1942400,800,0,-132.09999999999985,-164.92499999999995,-193.40000000000012,194.4000000000002,False,0,2428,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-17,1651520117,2.9484448432922363,7202.434379577637,74326,Myless-MBP.lan,127.0.0.1,7202.434379577637,1942400,2428,[],[],1942400,800,1942400,72.875,95.05,0.0,"[0.064, 0.512]",0.0005,25134.294921875,0.08807550370693207,50268.76171875,0.02206948958337307,"[0.008305384777486324, 0.011083342134952545]",1.1132718324661255
-224.7,-252.90000000000035,-233.5250000000002,nan,0,2,1943200,800,0,-171.20000000000002,-213.07500000000005,-232.20000000000033,20.45000000000016,False,0,2429,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-20,1651520120,2.844676971435547,7205.279056549072,74326,Myless-MBP.lan,127.0.0.1,7205.279056549072,1943200,2429,[],[],1943200,800,1943200,74.8,95.10000000000001,0.0,"[0.064, 0.512]",0.0005,5688.20458984375,0.06051407381892204,11376.5224609375,0.01959379017353058,"[0.009407853707671165, 0.014565267600119114]",0.9351009130477905
-111.09999999999988,-1023.8000000000013,-371.07500000000016,nan,0,2,1944000,800,0,-13.1,-570.1000000000004,-1133.7,-199.0250000000002,False,0,2430,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-22,1651520122,2.7618818283081055,7208.04093837738,74326,Myless-MBP.lan,127.0.0.1,7208.04093837738,1944000,2430,[],[],1944000,800,1944000,70.65,95.19999999999999,0.0,"[0.064, 0.512]",0.0005,29232.763671875,0.07629833370447159,58465.671875,0.03523679077625275,"[0.014401248656213284, 0.005570164415985346]",0.8897743225097656
-138.79999999999978,-953.8000000000012,-370.2750000000003,nan,0,2,1944800,800,0,-17.1,-254.00000000000026,-587.8000000000005,116.27500000000006,False,0,2431,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-25,1651520125,2.960568904876709,7211.001507282257,74326,Myless-MBP.lan,127.0.0.1,7211.001507282257,1944800,2431,[],[],1944800,800,1944800,73.275,95.175,0.0,"[0.064, 0.256]",0.0005,28062.86328125,0.06150912493467331,56125.84375,0.019947681576013565,"[0.015535661950707436, 0.008614626713097095]",0.9587767124176025
-15.499999999999991,-160.8,-74.97500000000001,nan,0,2,1945600,800,0,-9.1,-157.22499999999988,-263.6999999999997,-82.24999999999987,False,0,2432,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-28,1651520128,2.777677059173584,7213.779184341431,74326,Myless-MBP.lan,127.0.0.1,7213.779184341431,1945600,2432,[],[],1945600,800,1945600,71.2,95.2,0.0,"[0.128, 0.256]",0.0005,765.938720703125,0.08505858480930328,1532.0362548828125,0.07843808084726334,"[0.047428857535123825, 0.020304400473833084]",0.9092957377433777
-117.6,-1060.800000000001,-385.10000000000025,nan,0,2,1946400,800,0,-17.1,-148.2000000000002,-311.60000000000036,236.90000000000006,False,0,2433,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-32,1651520132,3.2032370567321777,7216.982421398163,74326,Myless-MBP.lan,127.0.0.1,7216.982421398163,1946400,2433,[],[],1946400,800,1946400,74.625,95.275,0.0,"[0.256, 0.512]",0.0005,33355.265625,0.07806847989559174,66710.6796875,0.04207898676395416,"[0.034204430878162384, 0.00796560663729906]",1.1605072021484375
-16.29999999999998,-223.79999999999964,-156.59999999999997,nan,0,2,1947200,800,0,-12.0,-353.8000000000003,-970.7000000000012,-197.20000000000033,False,0,2434,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-35,1651520135,3.620262861251831,7220.602684259415,74326,Myless-MBP.lan,127.0.0.1,7220.602684259415,1947200,2434,[],[],1947200,800,1947200,79.7,95.4,0.0,"[0.512, 0.512]",0.0005,3724.0400390625,0.0929265022277832,7448.2490234375,0.04324830695986748,"[0.021741099655628204, 0.012245237827301025]",1.2390835285186768
-89.70000000000002,-276.1000000000005,-193.20000000000007,nan,0,2,1948000,800,0,-13.199999999999996,-251.50000000000023,-519.8000000000003,-58.30000000000015,False,0,2435,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-38,1651520138,3.0588788986206055,7223.661563158035,74326,Myless-MBP.lan,127.0.0.1,7223.661563158035,1948000,2435,[],[],1948000,800,1948000,77.5,95.44999999999999,0.0,"[1.024, 0.512]",0.0005,3778.35498046875,0.09674622118473053,7556.88818359375,0.029858959838747978,"[0.011455042287707329, 0.007318422198295593]",1.427008032798767
-11.5,-227.50000000000023,-119.80000000000013,nan,0,2,1948800,800,0,-14.199999999999989,-372.5250000000005,-1000.8000000000013,-252.72500000000036,False,0,2436,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-35-41,1651520141,2.942878007888794,7226.604441165924,74326,Myless-MBP.lan,127.0.0.1,7226.604441165924,1948800,2436,[],[],1948800,800,1948800,74.175,95.5,0.0,"[1.024, 0.512]",0.0005,2684.98046875,0.04263117164373398,5370.04052734375,0.012584520503878593,"[0.0024842373095452785, 0.006564317271113396]",0.6992700099945068
